title,date_announced,company_name,reference_number,url,assigned_category,sub_category
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING DPS RESOURCES BERHAD (""DPS"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 20% OF DPS'S TOTAL NUMBER OF ISSUED SHARES (""PROPOSED PRIVATE PLACEMENT"")",30/10/2020,DPS RESOURCES BERHAD,GA1-30102020-00084,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101116,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING BINTAI KINDEN CORPORATION BERHAD (""BKCB"" OR THE ""COMPANY"")
PRIVATE PLACEMENT OF UP TO 10% OF THE ISSUED ORDINARY SHARES IN BKCB",30/10/2020,BINTAI KINDEN CORPORATION BERHAD,GA1-30102020-00041,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101117,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : REGULARISATION PLAN,30/10/2020,EKA NOODLES BERHAD,GA1-30102020-00142,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101118,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS PRICEWORTH INTERNATIONAL BERHAD (""PWI"" OR ""COMPANY"")
MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE MAIN MARKET LISTING REQUIREMENTS OF BURSA MALAYSIA SECURITIES BERHAD",30/10/2020,PRICEWORTH INTERNATIONAL BERHAD,GA1-30102020-00134,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101130,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING QES GROUP BERHAD (""QES"" OR ""COMPANY"")
PRIVATE PLACEMENT OF UP TO 10% OF THE ISSUED ORDINARY SHARES IN QES",30/10/2020,QES GROUP BERHAD,GA1-30102020-00154,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101165,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS KINSTEEL BHD (IN LIQUIDATION) (""KINSTEEL"" OR ""THE COMPANY"")
DEBT RESTRUCTURING AGREEMENT (""DRA"") FOR THE PROPOSED RESTRUCTURING AND SETTLEMENT OF DEBTS OWING TO THE CREDITORS OF THE COMPANY AND ITS 51%-OWNED SUBSIDIARY, PERFECT CHANNEL SDN BHD (""PCSB"")",30/10/2020,KINSTEEL BHD,GA1-30102020-00037,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101166,General Announcement,OTHERS
"OTHERS CAHYA MATA SARAWAK BERHAD (""CMSB"")
- REVISION TO THE COMPOSITION OF BOARD COMMITTEES",30/10/2020,CAHYA MATA SARAWAK BERHAD,GA1-28082020-00074,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101183,General Announcement,OTHERS
OTHERS CHANGE OF NAME OF SUBSIDIARY,30/10/2020,EKOVEST BERHAD,GA1-30102020-00093,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101208,General Announcement,OTHERS
"MULTIPLE PROPOSALS LYC HEALTHCARE BERHAD (""LYC OR THE ""COMPANY"")
I. PROPOSED PRIVATE PLACEMENT;
II. PROPOSED ACQUISITION OF T&T; AND
III. PROPOSED ACQUISITION OF HCOS
(COLLECTIVELY, THE ""PROPOSALS"")",30/10/2020,LYC HEALTHCARE BERHAD,GA1-30102020-00162,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101209,General Announcement,Multiple Proposals
"OTHERS HWGB MEDICAL DEVICES & SUPPLIES SDN BHD (Formerly known as HWG Duty Free Sdn Bhd) (HWGB MEDICAL DEVICES & SUPPLIES), A SUBSIDIARY OF THE COMPANY, OBTAINED ESTABLISHMENT LICENSE FROM MEDICAL DEVICE AUTHORITY (MDA) FOR MEDICAL DEVICES",30/10/2020,HO WAH GENTING BERHAD,GA1-30102020-00166,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101214,General Announcement,OTHERS
"OTHERS PROLEXUS BERHAD (""PROLEXUS"" or ""THE COMPANY"")
- PROPOSED AUTHORITY FOR THE COMPANY TO PURCHASE ITS OWN SHARES",30/10/2020,PROLEXUS BERHAD,GA1-30102020-00158,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101220,General Announcement,OTHERS
"MEMORANDUM OF UNDERSTANDING NETX HOLDINGS BERHAD (""NETX"" OR ""THE COMPANY"")
- UPDATE ON THE STATUS OF THE MEMORANDUM OF UNDERSTANDING WITH PRESTO UNIVERSE SDN BHD (FORMERLY KNOWN AS PUC VENTURES SDN BHD)",30/10/2020,NETX HOLDINGS BERHAD,GA1-30102020-00106,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101270,General Announcement,Memorandum of Understanding
"MEMORANDUM OF UNDERSTANDING NETX HOLDINGS BERHAD (""NETX"" OR ""THE COMPANY"")
- UPDATE ON THE STATUS OF THE MEMORANDUM OF UNDERSTANDING WITH LAMBOMOVE SDN. BHD. (FORMERLY KNOWN AS ORIENTED MEDIA SERVICES SDN. BHD.)",30/10/2020,NETX HOLDINGS BERHAD,GA1-30102020-00107,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101271,General Announcement,Memorandum of Understanding
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING OCR GROUP BERHAD (''OCR'' OR THE ''COMPANY'')
ISSUANCE AND ALLOTMENT OF UP TO 98,600,000 NEW ORDINARY SHARES IN THE COMPANY TO MACQUARIE BANK LIMITED (''SHARE ISSUANCE'')",30/10/2020,OCR GROUP BERHAD,GA1-30102020-00161,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101278,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"MULTIPLE PROPOSALS GAGASAN NADI CERGAS BERHAD (""GNCB"" OR ""COMPANY"")
I.	PROPOSED ACQUISITION;
II.	PROPOSED SUKUK PROGRAMMES; AND
III.	PROPOSED ESOS
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",30/10/2020,GAGASAN NADI CERGAS BERHAD,GA1-30102020-00092,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101280,General Announcement,Multiple Proposals
"MULTIPLE PROPOSALS PANSAR BERHAD (""PANSAR"" OR THE ""COMPANY"")
(I)	PROPOSED ACQUISITION;
(II)	PROPOSED RIGHTS ISSUE;
(III)	PROPOSED DIVERSIFICATION; AND
(IV)	PROPOSED AMENDMENTS
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",30/10/2020,PANSAR BERHAD,GA1-30102020-00122,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101282,General Announcement,Multiple Proposals
OTHERS APPOINTMENT OF BOARD RISK AND COMPLIANCE COMMITTEE MEMBER,30/10/2020,AXIATA GROUP BERHAD,GA1-28102020-00019,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101295,General Announcement,OTHERS
"OTHERS CHINA OUHUA WINERY HOLDINGS LIMITED (""CHINA OUHUA"" OR ""THE COMPANY"")
THE ACQUISITION BY YANTAI FAZENDA OUHUA WINERY CO., LTD, A SUBSIDIARY OF CHINA OUHUA OF ALL THAT LAND AND BUILDINGS LOCATED AT NO. 3, WOLONG ROAD, YANTAI CITY FOR A TOTAL CASH CONSIDERATION OF RMB132,000,000",30/10/2020,CHINA OUHUA WINERY HOLDINGS LIMITED,GA1-30102020-00100,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101301,General Announcement,OTHERS
"OTHERS AN EXTENSION OF TIME GRANTED BY THE COMPANIES COMMISSION OF MALAYSIA TO TEXCHEM CORPORATION SDN. BHD. (TEXCORP), A 73.94% OWNED SUBSIDIARY OF TEXCHEM RESOURCES BHD., IN ORDER TO COMPLY WITH THE REQUIREMENT OF SECTION 22(5)(b) OF THE COMPANIES ACT 2016",30/10/2020,TEXCHEM RESOURCES BERHAD,GA1-30102020-00126,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101318,General Announcement,OTHERS
"OTHERS HANDAL ENERGY BERHAD (""HANDAL"" OR THE ""COMPANY"")
- ACQUISITION BY HANDAL OF 408,000 ORDINARY SHARES OF BORNEO SEAOFFSHORE ENGINEERING SDN BHD (""BSO ENGINEERING""), REPRESENTING 51.0% EQUITY INTEREST IN BSO ENGINEERING FROM SEAOFFSHORE CAPITAL SDN BHD",30/10/2020,HANDAL ENERGY BERHAD,GA1-30102020-00151,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101343,General Announcement,OTHERS
Change in Financial Year End,30/10/2020,EASTLAND EQUITY BHD,CFY-27102020-00003,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101410,Financial Results,Change in Financial Year End
"OTHERS MONTHLY UPDATE OF ANNOUNCEMENT MADE ON 31ST JULY, 2019 PURSUANT TO PARAGRAPH 9.19A (DEFAULT IN PAYMENT) OF THE MAIN MARKET LISTING REQUIREMENTS OF BURSA MALAYSIA SECURITIES BERHAD (""MMLR"")",30/10/2020,GETS GLOBAL BERHAD,GA1-30102020-00177,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101413,General Announcement,OTHERS
"OTHERS M N C WIRELESS BERHAD (""MNC"" OR ""COMPANY"")
- OFFER AND GRANT OF OPTIONS UNDER EMPLOYEES SHARE OPTION SCHEME (""ESOS"") OF THE COMPANY",30/10/2020,M N C WIRELESS BERHAD,GA1-30102020-00187,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101423,General Announcement,OTHERS
"OTHERS AIRASIA GROUP BERHAD (""AAGB"" or THE ""COMPANY"")
CLARIFICATION IN RELATION TO THE VARIOUS NEWS ARTICLES ON THE MALAYSIAN ANTI CORRUPTION COMMISSION (""MACC"") INVESTIGATING THE AGGREGATE RM300 MILLION LOAN FACILITIES FROM SABAH DEVELOPMENT BANK (""SDB"")",30/10/2020,AIRASIA GROUP BERHAD,GA1-30102020-00202,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101427,General Announcement,OTHERS
"OTHERS TALIWORKS CORPORATION BERHAD (""Taliworks"" or ""the Company"") - EXPIRY OF THE LANGKAWI WATER SUPPLY PRIVATISATION CONTRACT (""Privatisation Contract"")",2/11/2020,TALIWORKS CORPORATION BERHAD,GA1-23062020-00050,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101580,General Announcement,OTHERS
"MULTIPLE PROPOSALS RADIANT GLOBALTECH BERHAD (""RADIANT GLOBALTECH"" OR ""COMPANY"")
(I)	PROPOSED ACQUISITION; AND
(II)	PROPOSED VARIATION
COLLECTIVELY REFERRED TO AS ""PROPOSALS"".",2/11/2020,RADIANT GLOBALTECH BERHAD,GA1-30102020-00004,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101675,General Announcement,Multiple Proposals
"MEMORANDUM OF UNDERSTANDING Pharmaniaga Berhad (""Pharmaniaga"" or ""the Company"")
Memorandum of Understanding between Pharmaniaga Lifescience Sdn Bhd, a wholly-owned subsidiary of the Company and Serum Institute of India Private Limited.",2/11/2020,PHARMANIAGA BERHAD,GA1-30102020-00089,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101679,General Announcement,Memorandum of Understanding
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,COMINTEL CORPORATION BHD,GA1-30102020-00125,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101691,General Announcement,Practice Note 17 / Guidance Note 3
TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS Proposed Disposals,2/11/2020,GRAND-FLO BERHAD,GA1-02112020-00020,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101696,General Announcement,Transactions (Chapter 10 of Listing Requirements)
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,KINSTEEL BHD,GA1-02112020-00038,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101702,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,KONSORTIUM TRANSNASIONAL BERHAD,GA1-02112020-00029,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101714,General Announcement,Practice Note 17 / Guidance Note 3
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING SALCON BERHAD (""SALCON"" OR THE ""COMPANY)
PRIVATE PLACEMENT OF UP TO 20% OF THE TOTAL NUMBER OF ISSUED SHARES (EXCLUDING TREASURY SHARES) OF SALCON (""PRIVATE PLACEMENT"")",2/11/2020,SALCON BERHAD,GA1-30102020-00079,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101743,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,SEACERA GROUP BERHAD,GA1-02112020-00018,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101769,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS SEACERA GROUP BERHAD (""SEACERA"" OR ""THE COMPANY"")
- MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE MAIN MARKET LISTING REQUIREMENTS OF BURSA MALAYSIA SECURITIES BERHAD",2/11/2020,SEACERA GROUP BERHAD,GA1-02112020-00019,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101770,General Announcement,OTHERS
"MULTIPLE PROPOSALS SOLARVEST HOLDINGS BERHAD (SOLARVEST OR THE COMPANY)
(I)	PROPOSED PRIVATE PLACEMENT; AND
(II)	PROPOSED EMPLOYEES SHARE OPTION SCHEME
(COLLECTIVELY REFERRED TO AS THE PROPOSALS)",2/11/2020,SOLARVEST HOLDINGS BERHAD,GA1-02112020-00076,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101774,General Announcement,Multiple Proposals
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,FSBM HOLDINGS BERHAD,GA1-02112020-00059,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101775,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS 1. Proposed New and Renewal of Shareholders' Mandate for Recurrent Related Party Transactions of A Revenue or Trading Nature (""Proposed New and Renewal of Shareholders' Mandate"")
2. Proposed Renewal of Shareholders' Approval for Share Buy-Back by the Company",2/11/2020,V.S. INDUSTRY BERHAD,GA1-02112020-00089,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101789,General Announcement,OTHERS
"OTHERS LONDON BISCUITS BERHAD (IN LIQUIDATION) (""THE COMPANY"" OR ""LBB"")
- MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE BURSA MALAYSIA SECURITIES BERHAD MAIN MARKET LISTING REQUIREMENTS (""MMLR"")",2/11/2020,LONDON BISCUITS BERHAD,GA1-02112020-00065,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101790,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,LONDON BISCUITS BERHAD,GA1-02112020-00064,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101791,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,PERAK CORPORATION BERHAD,GA1-23102020-00014,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101797,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,WINTONI GROUP BERHAD,GA1-30102020-00088,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101804,General Announcement,Practice Note 17 / Guidance Note 3
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING PARAGON GLOBE BERHAD (""PGB"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 20% OF THE TOTAL NUMBER OF ISSUED SHARES OF PGB (EXCLUDING TREASURY SHARES) (""PROPOSED PRIVATE PLACEMENT"")",2/11/2020,PARAGON GLOBE BERHAD,GA1-02112020-00070,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101807,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,ASIA MEDIA GROUP BERHAD,GA1-02102020-00033,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101813,General Announcement,Practice Note 17 / Guidance Note 3
OTHERS AWARD OF CONTRACTS FOR BORED PILING WORKS,2/11/2020,PINTARAS JAYA BHD,GA1-02112020-00044,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101825,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,IQZAN HOLDING BERHAD,GA1-26102020-00153,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101829,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS Prolexus Berhad (""Prolexus"" or ""the Company"")
Registration with FDA",2/11/2020,PROLEXUS BERHAD,GA1-02112020-00061,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101830,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : REGULARISATION PLAN,2/11/2020,EKA NOODLES BERHAD,GA1-02112020-00033,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101831,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS KHEE SAN BERHAD (""THE COMPANY"" OR ""KSB"")
MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE BURSA MALAYSIA SECURITIES BERHAD MAIN MARKET LISTING REQUIREMENTS (""MMLR"")",2/11/2020,KHEE SAN BERHAD,GA1-02112020-00098,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101857,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,IDIMENSION CONSOLIDATED BHD,GA1-22102020-00054,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101858,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS AGESON BERHAD (FORMERLY KNOWN AS PRINSIPTEK CORPORATION BERHAD)
(""AGESON"" OR ""THE COMPANY"")
MONTHLY ANNOUNCEMENT ON THE STATUS UPDATE ON THE DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE MAIN MARKET LISTING REQUIREMENTS OF BURSA MALAYSIA SECURITIES BERHAD (DEFAULT IN PAYMENT)",2/11/2020,AGESON BERHAD,GA1-02112020-00016,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101862,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,EKA NOODLES BERHAD,GA1-02112020-00102,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101870,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS BARAKAH OFFSHORE PETROLEUM BERHAD (""BARAKAH"" OR THE ""COMPANY"")
- DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE MAIN MARKET LISTING REQUIREMENTS OF BURSA MALAYSIA SECURITIES BERHAD (""BURSA SECURITIES"") (""LISTING REQUIREMENTS"") (""DEFAULT IN PAYMENT"")",2/11/2020,BARAKAH OFFSHORE PETROLEUM BERHAD,GA1-01102020-00064,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101880,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,BARAKAH OFFSHORE PETROLEUM BERHAD,GA1-01102020-00065,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101881,General Announcement,Practice Note 17 / Guidance Note 3
"MULTIPLE PROPOSALS MATRIX PARKING SOLUTION HOLDINGS BERHAD (""MATRIX"" OR ""COMPANY"")
(I)	BONUS ISSUE OF WARRANTS;
(II)	ACQUISITION OF SITSB;
(III)	PROPOSED ACQUISITION OF PBSB; AND
(IV)	PROPOSED PRIVATE PLACEMENT
(COLLECTIVELY, THE ""PROPOSALS"")",2/11/2020,MATRIX PARKING SOLUTION HOLDINGS BERHAD,GA1-02112020-00056,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101882,General Announcement,Multiple Proposals
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,DAYA MATERIALS BERHAD,GA1-02112020-00011,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101883,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,G NEPTUNE BERHAD,GA1-20102020-00026,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101886,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS G NEPTUNE BERHAD (""GNB"" OR ""THE COMPANY"") MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO RULE 9.19A OF BURSA MALAYSIA SECURITIES BERHAD'S ACE MARKET LISTING REQUIREMENTS (""LISTING REQUIREMENTS"")",2/11/2020,G NEPTUNE BERHAD,GA1-21102020-00142,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101888,General Announcement,OTHERS
"OTHERS Notion VTec Berhad (""NVB"" or ""the Company"") - New Business Activities in the Healthcare Industry",2/11/2020,NOTION VTEC BERHAD,GA1-30102020-00091,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101890,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,BERTAM ALLIANCE BERHAD,GA1-02112020-00067,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101892,General Announcement,Practice Note 17 / Guidance Note 3
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING MICROLINK SOLUTIONS BERHAD (""MICROLINK"" OR THE ""COMPANY"")
-	PROPOSED RESTRICTED ISSUE",2/11/2020,MICROLINK SOLUTIONS BERHAD,GA1-02112020-00075,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101899,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING IMPIANA HOTELS BERHAD (""IMPIANA"" OR ""COMPANY"")
- ACQUISITIONS;
- PRIVATE PLACEMENT;
- OFFER FOR SALE;
- AMENDMENTS; AND
- CHANGE OF NAME
(COLLECTIVELY, THE ""PROPOSALS"")",2/11/2020,IMPIANA HOTELS BERHAD,GA1-26102020-00060,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101900,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS UZMA BERHAD [REGISTRATION NO.: 200701011861 (769866-V)] (""UZMA"" OR ""THE COMPANY"")
- SUBSCRIPTION AND SHAREHOLDERS AGREEMENT ENTERED INTO BETWEEN UZMA TERAS SDN. BHD., A WHOLLY-OWNED SUBSIDIARY OF THE COMPANY, PRIVASAT SDN. BHD. AND TAN KENG OOI",2/11/2020,UZMA BERHAD,GA1-02112020-00048,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101916,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,NATIONWIDE EXPRESS HOLDINGS BERHAD,GA1-02112020-00085,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101922,General Announcement,Practice Note 17 / Guidance Note 3
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING PERMAJU INDUSTRIES BERHAD (""PERMAJU"" OR THE ""COMPANY"")
PRIVATE PLACEMENT",2/11/2020,PERMAJU INDUSTRIES BERHAD,GA1-02112020-00073,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101937,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,BRAHIM'S HOLDINGS BERHAD,GA1-02112020-00109,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101942,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,TH HEAVY ENGINEERING BERHAD,GA1-30102020-00094,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101945,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,MAA GROUP BERHAD,GA1-27102020-00084,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101954,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,2/11/2020,MALAYSIA PACIFIC CORPORATION BERHAD,GA1-02112020-00045,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101957,General Announcement,Practice Note 17 / Guidance Note 3
"MULTIPLE PROPOSALS GETS GLOBAL BERHAD (""GETS"" OR THE ""COMPANY"")
I.	PROPOSED PRIVATE PLACEMENT; AND
II.	PROPOSED DIVERSIFICATION
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",2/11/2020,GETS GLOBAL BERHAD,GA1-02112020-00086,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3101961,General Announcement,Multiple Proposals
